AAC_A,AAC_F,AAC_G,AAC_I,AAC_K,AAC_L,AAC_N,AAC_P,AAC_R,AAC_S,AAC_V,AAC_W,GAAC_negativecharge,GAAC_uncharge,DPC_AK,DPC_KI,DPC_KK,DPC_KL,DPC_LK,DPC_LL,DPC_RR,CKSAAGP_alphaticr.alphaticr.gap0,CKSAAGP_alphaticr.aromatic.gap0,CKSAAGP_alphaticr.aromatic.gap1,CKSAAGP_alphaticr.aromatic.gap2,CKSAAGP_alphaticr.aromatic.gap3,CKSAAGP_alphaticr.aromatic.gap4,CKSAAGP_alphaticr.aromatic.gap5,CKSAAGP_alphaticr.postivecharger.gap0,CKSAAGP_alphaticr.postivecharger.gap1,CKSAAGP_alphaticr.postivecharger.gap2,CKSAAGP_alphaticr.postivecharger.gap3,CKSAAGP_alphaticr.postivecharger.gap4,CKSAAGP_alphaticr.postivecharger.gap5,CKSAAGP_alphaticr.uncharger.gap0,CKSAAGP_alphaticr.uncharger.gap1,CKSAAGP_alphaticr.uncharger.gap2,CKSAAGP_alphaticr.uncharger.gap3,CKSAAGP_alphaticr.uncharger.gap4,CKSAAGP_alphaticr.uncharger.gap5,CKSAAGP_aromatic.alphaticr.gap0,CKSAAGP_aromatic.alphaticr.gap1,CKSAAGP_aromatic.alphaticr.gap2,CKSAAGP_aromatic.alphaticr.gap3,CKSAAGP_aromatic.alphaticr.gap4,CKSAAGP_aromatic.alphaticr.gap5,CKSAAGP_aromatic.postivecharger.gap0,CKSAAGP_aromatic.postivecharger.gap1,CKSAAGP_aromatic.postivecharger.gap2,CKSAAGP_aromatic.postivecharger.gap3,CKSAAGP_aromatic.postivecharger.gap4,CKSAAGP_aromatic.postivecharger.gap5,CKSAAGP_aromatic.uncharger.gap1,CKSAAGP_postivecharger.alphaticr.gap0,CKSAAGP_postivecharger.alphaticr.gap1,CKSAAGP_postivecharger.alphaticr.gap2,CKSAAGP_postivecharger.alphaticr.gap3,CKSAAGP_postivecharger.alphaticr.gap4,CKSAAGP_postivecharger.alphaticr.gap5,CKSAAGP_postivecharger.aromatic.gap0,CKSAAGP_postivecharger.aromatic.gap1,CKSAAGP_postivecharger.aromatic.gap2,CKSAAGP_postivecharger.aromatic.gap3,CKSAAGP_postivecharger.aromatic.gap4,CKSAAGP_postivecharger.aromatic.gap5,CKSAAGP_postivecharger.postivecharger.gap0,CKSAAGP_postivecharger.postivecharger.gap1,CKSAAGP_postivecharger.postivecharger.gap2,CKSAAGP_postivecharger.postivecharger.gap3,CKSAAGP_postivecharger.postivecharger.gap4,CKSAAGP_postivecharger.postivecharger.gap5,CKSAAGP_postivecharger.uncharger.gap0,CKSAAGP_postivecharger.uncharger.gap1,CKSAAGP_postivecharger.uncharger.gap2,CKSAAGP_postivecharger.uncharger.gap3,CKSAAGP_postivecharger.uncharger.gap4,CKSAAGP_uncharger.alphaticr.gap0,CKSAAGP_uncharger.alphaticr.gap1,CKSAAGP_uncharger.alphaticr.gap2,CKSAAGP_uncharger.alphaticr.gap3,CKSAAGP_uncharger.alphaticr.gap4,CKSAAGP_uncharger.alphaticr.gap5,CKSAAGP_uncharger.postivecharger.gap0,CKSAAGP_uncharger.postivecharger.gap1,CKSAAGP_uncharger.postivecharger.gap2,CKSAAGP_uncharger.postivecharger.gap3,CKSAAGP_uncharger.postivecharger.gap4,CKSAAGP_uncharger.postivecharger.gap5,CKSAAGP_uncharger.uncharger.gap0,CKSAAGP_uncharger.uncharger.gap2,CKSAAGP_uncharger.uncharger.gap3,AliphaticInd,Aromaticity,Charge,ChargeDensity,InstabilityInd,Length,pI
0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.4615384615384615,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1666666666666666,0.0909090909090909,0.0,0.2222222222222222,0.125,0.0,0.0833333333333333,0.1818181818181818,0.1,0.0,0.125,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0909090909090909,0.0,0.1111111111111111,0.0,0.0,0.0833333333333333,0.1818181818181818,0.2,0.2222222222222222,0.125,0.0,0.0,0.0833333333333333,0.1818181818181818,0.1,0.1111111111111111,0.25,0.1428571428571428,0.0833333333333333,0.1818181818181818,0.2,0.1111111111111111,0.125,0.2857142857142857,0.25,0.0,0.1,0.2222222222222222,0.125,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.38461538461539,0.3076923076923077,6.988,0.003770795223371592,160.90769230769232,13.0,12.796875
0.0,0.0,0.1333333333333333,0.1333333333333333,0.2666666666666666,0.1333333333333333,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.2307692307692307,0.25,0.2727272727272727,0.2,0.2222222222222222,0.1428571428571428,0.1538461538461538,0.0,0.0909090909090909,0.1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.3076923076923077,0.0833333333333333,0.1818181818181818,0.2,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0833333333333333,0.0909090909090909,0.2,0.2222222222222222,0.0,0.0,0.1666666666666666,0.0909090909090909,0.0,0.0714285714285714,0.0,0.0833333333333333,0.0909090909090909,0.0,0.1111111111111111,0.0714285714285714,0.1538461538461538,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,123.33333333333333,0.0,6.987,0.004119329068773398,46.94666666666667,15.0,13.72265625
0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0,0.3333333333333333,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,0.1,0.1111111111111111,0.125,0.1428571428571428,0.0,0.2727272727272727,0.2,0.1111111111111111,0.25,0.1428571428571428,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.3,0.1111111111111111,0.25,0.1428571428571428,0.1666666666666666,0.0909090909090909,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.2222222222222222,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.49999999999997,0.08333333333333333,4.99,0.0033092819057219413,37.3,12.0,13.86328125
0.0,0.0,0.1,0.0,0.3,0.1,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.125,0.1428571428571428,0.1666666666666666,0.0,0.0,0.1111111111111111,0.0,0.1428571428571428,0.1666666666666666,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.25,0.2857142857142857,0.3333333333333333,0.2,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1428571428571428,0.0,0.0,0.0,0.3333333333333333,0.25,0.1428571428571428,0.1666666666666666,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,39.0,0.2,5.988,0.004456584029829641,72.98,10.0,13.71875
0.1739130434782608,0.0434782608695652,0.1304347826086956,0.0434782608695652,0.1304347826086956,0.1304347826086956,0.0434782608695652,0.0,0.0,0.0434782608695652,0.1304347826086956,0.0,0.0869565217391304,0.0869565217391304,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.3181818181818182,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.1904761904761904,0.05,0.1052631578947368,0.0555555555555555,0.1176470588235294,0.0909090909090909,0.0952380952380952,0.0,0.1052631578947368,0.0555555555555555,0.1176470588235294,0.0,0.0,0.05,0.0526315789473684,0.0,0.0588235294117647,0.0454545454545454,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.1363636363636363,0.1428571428571428,0.15,0.1052631578947368,0.0555555555555555,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0555555555555555,0.0,0.0,0.0,0.05,0.0,0.0555555555555555,0.0454545454545454,0.0476190476190476,0.0,0.0526315789473684,0.0555555555555555,0.0588235294117647,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,123.04347826086956,0.043478260869565216,2.031,0.0008691595984148859,-16.678260869565218,23.0,10.421875
0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3333333333333333,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3333333333333333,0.0,0.2857142857142857,0.3333333333333333,0.0,0.4,0.3333333333333333,0.75,0.4285714285714285,0.3333333333333333,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,8.985,0.0056119421629555605,9.09090909090909,11.0,13.296875
0.1578947368421052,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.0,0.0526315789473684,0.0,0.0526315789473684,0.1052631578947368,0.0,0.0,0.1052631578947368,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0625,0.0,0.0714285714285714,0.0769230769230769,0.1666666666666666,0.2352941176470588,0.1875,0.2,0.2857142857142857,0.3076923076923077,0.1111111111111111,0.0588235294117647,0.0,0.0666666666666666,0.0,0.0,0.0555555555555555,0.0,0.0625,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0588235294117647,0.1666666666666666,0.1176470588235294,0.0625,0.1333333333333333,0.0714285714285714,0.1538461538461538,0.0555555555555555,0.0588235294117647,0.0,0.0666666666666666,0.0,0.0,0.0555555555555555,0.0588235294117647,0.125,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1176470588235294,0.0625,0.0,0.1428571428571428,0.1538461538461538,0.0555555555555555,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0625,0.0,128.42105263157893,0.10526315789473684,3.114,0.0014938690921651027,-6.436842105263158,19.0,13.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.5555555555555556,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,0.4444444444444444,0.0,0.4285714285714285,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.99,0.003374529303852467,247.83333333333331,12.0,13.955078125
0.0,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.0,0.1764705882352941,0.0,0.1176470588235294,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.0,0.0714285714285714,0.0,0.0,0.0909090909090909,0.125,0.1333333333333333,0.1428571428571428,0.0769230769230769,0.1666666666666666,0.0,0.0625,0.1333333333333333,0.0,0.0,0.0,0.1818181818181818,0.0625,0.0,0.0714285714285714,0.1538461538461538,0.0833333333333333,0.0,0.0625,0.1333333333333333,0.0,0.0,0.0,0.0909090909090909,0.0,0.125,0.2,0.2142857142857142,0.0,0.1666666666666666,0.1818181818181818,0.0,0.0666666666666666,0.0,0.0769230769230769,0.0,0.0,0.0625,0.0666666666666666,0.0,0.1538461538461538,0.0833333333333333,0.1818181818181818,0.0625,0.0,0.0714285714285714,0.0769230769230769,0.0833333333333333,0.0625,0.1333333333333333,0.0,0.0,0.0,0.0909090909090909,0.0625,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,125.88235294117646,0.11764705882352941,4.989,0.0023739620756108586,23.91176470588235,17.0,12.4228515625
0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.2142857142857142,0.0,0.0,0.1428571428571428,0.0,0.0,0.0714285714285714,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.2307692307692307,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2307692307692307,0.25,0.1818181818181818,0.2,0.2222222222222222,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1,0.0,0.125,0.0769230769230769,0.0833333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.2307692307692307,0.4166666666666667,0.1818181818181818,0.2,0.4444444444444444,0.25,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0833333333333333,0.2727272727272727,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.57142857142853,0.07142857142857142,6.987,0.004024190064794817,47.957142857142856,14.0,13.72265625
0.2142857142857142,0.0,0.0,0.0714285714285714,0.0,0.3571428571428571,0.0714285714285714,0.0,0.2142857142857142,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.1666666666666666,0.2727272727272727,0.2,0.2222222222222222,0.25,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.25,0.1818181818181818,0.1,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0909090909090909,0.1,0.1111111111111111,0.125,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.2857142857143,0.0,3.99,0.002507840931232362,77.71428571428572,14.0,13.796875
0.2727272727272727,0.0,0.1818181818181818,0.0454545454545454,0.0909090909090909,0.1363636363636363,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.1363636363636363,0.0476190476190476,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.1,0.0526315789473684,0.0555555555555555,0.1176470588235294,0.125,0.0952380952380952,0.15,0.1052631578947368,0.0555555555555555,0.0588235294117647,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.1,0.0526315789473684,0.1111111111111111,0.1176470588235294,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.15,0.1052631578947368,0.0555555555555555,0.1764705882352941,0.1875,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0476190476190476,0.0526315789473684,0.0555555555555555,124.54545454545455,0.0,2.989,0.0015054824947995627,3.5772727272727267,22.0,13.0
0.2258064516129032,0.0,0.0967741935483871,0.032258064516129,0.1290322580645161,0.1612903225806451,0.0,0.0,0.0,0.032258064516129,0.064516129032258,0.032258064516129,0.032258064516129,0.1612903225806451,0.0,0.0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0,0.0,0.4,0.0333333333333333,0.0344827586206896,0.0,0.0,0.0,0.0,0.1,0.1724137931034483,0.1071428571428571,0.037037037037037,0.0769230769230769,0.12,0.0666666666666666,0.1034482758620689,0.0714285714285714,0.1111111111111111,0.1538461538461538,0.16,0.0,0.0,0.0357142857142857,0.037037037037037,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0384615384615384,0.04,0.0344827586206896,0.1,0.1724137931034483,0.1071428571428571,0.1111111111111111,0.1538461538461538,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0357142857142857,0.037037037037037,0.0384615384615384,0.0,0.0333333333333333,0.0,0.0357142857142857,0.037037037037037,0.0,0.1,0.0689655172413793,0.0357142857142857,0.0,0.0769230769230769,0.08,0.0,0.0,0.0357142857142857,0.074074074074074,0.0,0.0,0.0333333333333333,0.0357142857142857,0.0,116.77419354838709,0.03225806451612903,4.03,0.0012737887154330725,2.2483870967741924,31.0,11.15673828125
0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.3157894736842105,0.2631578947368421,0.0,0.0526315789473684,0.0526315789473684,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.1176470588235294,0.0625,0.0666666666666666,0.0,0.0,0.0555555555555555,0.0588235294117647,0.125,0.0666666666666666,0.0714285714285714,0.0769230769230769,0.0555555555555555,0.0,0.0,0.0,0.0714285714285714,0.0,0.0555555555555555,0.0588235294117647,0.0625,0.0,0.0714285714285714,0.0,0.1176470588235294,0.0555555555555555,0.0588235294117647,0.0,0.0666666666666666,0.0714285714285714,0.0,0.0,0.0588235294117647,0.125,0.0,0.0,0.0769230769230769,0.0555555555555555,0.0588235294117647,0.0625,0.1333333333333333,0.1428571428571428,0.1538461538461538,0.1666666666666666,0.1176470588235294,0.125,0.1333333333333333,0.0714285714285714,0.0,0.0588235294117647,0.125,0.0666666666666666,0.0,0.0769230769230769,0.2222222222222222,0.1176470588235294,0.125,0.1333333333333333,0.1428571428571428,0.2307692307692307,0.1111111111111111,0.125,0.1333333333333333,56.315789473684205,0.15789473684210525,6.985,0.002838346322949767,74.43157894736842,19.0,12.2890625
0.05,0.0,0.25,0.1,0.1,0.3,0.05,0.05,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.1111111111111111,0.1176470588235294,0.125,0.1333333333333333,0.1428571428571428,0.1052631578947368,0.1111111111111111,0.1176470588235294,0.0625,0.0666666666666666,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.1111111111111111,0.1176470588235294,0.125,0.1333333333333333,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,2.989,0.00153718770249838,17.949999999999996,20.0,13.0
0.1724137931034483,0.0,0.0689655172413793,0.1034482758620689,0.2413793103448276,0.1379310344827586,0.0,0.0344827586206896,0.0,0.0689655172413793,0.0344827586206896,0.0,0.0344827586206896,0.1724137931034483,0.0,0.0,0.0357142857142857,0.0357142857142857,0.1071428571428571,0.0,0.0,0.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1111111111111111,0.0769230769230769,0.0,0.1666666666666666,0.0434782608695652,0.0714285714285714,0.074074074074074,0.0769230769230769,0.12,0.0416666666666666,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1481481481481481,0.1538461538461538,0.08,0.2083333333333333,0.217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.037037037037037,0.0384615384615384,0.16,0.0416666666666666,0.0869565217391304,0.0357142857142857,0.074074074074074,0.0384615384615384,0.04,0.0416666666666666,0.0714285714285714,0.037037037037037,0.0,0.08,0.0416666666666666,0.0434782608695652,0.0714285714285714,0.074074074074074,0.0769230769230769,0.04,0.0416666666666666,0.0869565217391304,0.0357142857142857,0.0769230769230769,0.0,121.37931034482757,0.0,6.986,0.0023327567668645693,-5.396551724137934,29.0,11.4521484375
0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.2352941176470588,0.1764705882352941,0.0,0.0,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0588235294117647,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.25,0.2666666666666666,0.2142857142857142,0.1538461538461538,0.3333333333333333,0.2727272727272727,0.0625,0.0,0.0714285714285714,0.0,0.0,0.0,0.0625,0.0,0.0714285714285714,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0909090909090909,0.0666666666666666,0.1875,0.2,0.1428571428571428,0.0769230769230769,0.25,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0666666666666666,0.0714285714285714,0.1538461538461538,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0625,0.0666666666666666,0.0,0.0,0.0833333333333333,0.0909090909090909,0.0,0.0,0.0714285714285714,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,131.76470588235293,0.058823529411764705,5.029,0.0025888784786928455,3.0294117647058836,17.0,13.140625
0.0,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,0.2105263157894736,0.0,0.0526315789473684,0.4210526315789473,0.0,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.0666666666666666,0.0714285714285714,0.0769230769230769,0.0,0.0,0.0625,0.0666666666666666,0.0714285714285714,0.0769230769230769,0.0555555555555555,0.1176470588235294,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1764705882352941,0.0625,0.1333333333333333,0.1428571428571428,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2352941176470588,0.1875,0.2666666666666666,0.2142857142857142,0.1538461538461538,0.0555555555555555,0.0588235294117647,0.125,0.0666666666666666,0.0714285714285714,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0588235294117647,0.0,0.0,0.0,0.0,0.0555555555555555,0.0588235294117647,0.0625,0.0666666666666666,0.0714285714285714,0.0769230769230769,0.0555555555555555,0.0625,0.0666666666666666,15.26315789473684,0.47368421052631576,5.987,0.002051515764152786,123.38947368421051,19.0,12.583984375
0.0,0.0769230769230769,0.0769230769230769,0.2307692307692307,0.0,0.3076923076923077,0.0,0.0769230769230769,0.1538461538461538,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.1818181818181818,0.2,0.1111111111111111,0.0,0.0,0.0,0.0,0.1,0.1111111111111111,0.125,0.0,0.0833333333333333,0.0909090909090909,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.125,0.0,0.0,0.0,0.0909090909090909,0.2,0.2222222222222222,0.25,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0909090909090909,0.0,0.0,0.0,0.0833333333333333,0.0909090909090909,0.1,0.1111111111111111,0.125,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.30769230769232,0.07692307692307693,2.99,0.0019645461832612783,61.57692307692309,13.0,13.70703125
0.1538461538461538,0.1538461538461538,0.0769230769230769,0.0,0.0769230769230769,0.2307692307692307,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0909090909090909,0.1,0.2222222222222222,0.125,0.0,0.0833333333333333,0.0909090909090909,0.0,0.0,0.125,0.1428571428571428,0.0,0.1818181818181818,0.2,0.1111111111111111,0.125,0.1428571428571428,0.0833333333333333,0.1818181818181818,0.2,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.1666666666666666,0.0909090909090909,0.0,0.0,0.125,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,127.6923076923077,0.23076923076923078,1.989,0.0013579016357628555,30.40769230769231,13.0,12.84375
0.0833333333333333,0.0,0.0,0.25,0.25,0.0833333333333333,0.0,0.0,0.25,0.0,0.0,0.0833333333333333,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.0,0.0,0.125,0.1428571428571428,0.0,0.1818181818181818,0.5,0.2222222222222222,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1111111111111111,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.125,0.1428571428571428,0.0,0.0,0.2727272727272727,0.3,0.0,0.125,0.4285714285714285,0.1666666666666666,0.0,0.1,0.1111111111111111,0.0,0.0,0.1666666666666666,0.1818181818181818,0.0,0.3333333333333333,0.375,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.33333333333331,0.08333333333333333,6.988,0.004422700834794276,102.01666666666667,12.0,13.8046875
