AliphaticInd,Aromaticity,BomanInd,Charge,ChargeDensity,HydrophRatio,InstabilityInd,Length,pI
0.0,0.6,0.43199999999999994,4.987,0.003529944718531679,0.6,-36.089999999999996,10.0,13.140625
97.5,0.125,7.80375,10.989,0.004571245538574175,0.25,296.0874999999999,16.0,14.072265625
165.3846153846154,0.15384615384615385,-2.0853846153846156,1.989,0.0014747753358839754,0.6923076923076923,-10.361538461538462,13.0,12.84375
146.0,0.2,-1.675,1.989,0.001776828865205778,0.6,-5.699999999999999,10.0,12.84375
64.99999999999999,0.25,4.71,6.988,0.003916667133737256,0.16666666666666666,113.60833333333332,12.0,13.8671875
10.0,0.2,1.3849999999999998,4.987,0.0042104285569551855,0.1,5.309999999999999,10.0,13.140625
170.83333333333337,0.0,-0.5074999999999997,4.987,0.003893964238307176,0.5,-33.28333333333334,12.0,13.140625
118.42105263157893,0.05263157894736842,0.6647368421052633,8.983,0.004280227948463826,0.42105263157894735,-12.86842105263158,19.0,11.5361328125
117.0,0.1,2.6319999999999997,4.989,0.003973525757430947,0.4,0.5099999999999998,10.0,13.71484375
52.30769230769231,0.38461538461538464,3.4753846153846153,4.984,0.002720271590518347,0.3076923076923077,170.27692307692308,13.0,11.669921875
50.0,0.0,1.86,3.989,0.00422962326769942,0.5,33.11,10.0,13.56640625
0.0,0.5,6.295,5.99,0.0034644102694605587,0.0,295.4,10.0,13.9140625
195.0,0.1,-0.8360000000000001,3.988,0.0032806304601767002,0.6,-16.47,10.0,13.078125
200.58823529411765,0.0,-2.5576470588235294,1.989,0.0012517070162300272,0.5882352941176471,18.011764705882356,17.0,12.84375
30.0,0.2,3.6399999999999997,5.988,0.004607642469105404,0.3,108.53,10.0,13.71875
90.0,0.15384615384615385,1.4853846153846153,2.987,0.0019499807417368996,0.23076923076923078,-1.0384615384615368,13.0,10.80419921875
56.315789473684205,0.10526315789473684,4.603157894736842,6.985,0.002885326349618113,0.15789473684210525,73.04210526315791,19.0,11.96826171875
64.99999999999999,0.08333333333333333,3.6216666666666666,5.989,0.0041977402713917235,0.3333333333333333,47.583333333333336,12.0,13.8046875
117.33333333333333,0.06666666666666667,-0.46733333333333343,3.986,0.0023709678378748132,0.5333333333333333,0.5799999999999994,15.0,11.052734375
110.66666666666667,0.06666666666666667,2.044,4.989,0.002782208144190767,0.3333333333333333,98.5,15.0,13.71484375
120.0,0.23076923076923078,0.670769230769231,3.989,0.002266232622614604,0.3076923076923077,80.24615384615385,13.0,13.7109375
159.6,0.04,-1.1403999999999999,2.073,0.0007994076747764319,0.56,29.31600000000001,25.0,10.708984375
129.99999999999997,0.08333333333333333,0.1299999999999999,5.029,0.0033662213178398347,0.4166666666666667,53.266666666666666,12.0,13.140625
0.0,0.2,7.073,7.988,0.0054871305219917985,0.0,139.18,10.0,13.869140625
10.0,0.2,1.291,4.987,0.004357818207238855,0.1,14.82,10.0,13.140625
136.66666666666666,0.06666666666666667,2.2499999999999996,8.986,0.004773464932084633,0.4666666666666667,-1.593333333333336,15.0,13.73046875
40.0,0.29411764705882354,2.7070588235294117,5.989,0.0025433049800196194,0.17647058823529413,38.37058823529412,17.0,12.43359375
56.315789473684205,0.10526315789473684,4.7700000000000005,4.985,0.0020703632791896306,0.15789473684210525,55.88421052631579,19.0,11.588134765625
120.0,0.07692307692307693,0.8184615384615384,6.986,0.004421211181500022,0.38461538461538464,-24.90769230769231,13.0,13.234375
140.0,0.0,0.548125,6.986,0.003984531848877532,0.5,-13.65,16.0,13.234375
234.0,0.0,-0.732,6.986,0.0038714325297866444,0.6,-47.266666666666666,15.0,13.234375
156.0,0.05,0.6495,3.986,0.001724921348606345,0.45,-9.634999999999998,20.0,10.7646484375
63.91304347826087,0.13043478260869565,0.35608695652173905,4.03,0.0016469953573530374,0.43478260869565216,-8.034782608695654,23.0,11.15673828125
158.125,0.0625,-1.0118749999999999,1.989,0.0012315941993089699,0.5625,8.88125,16.0,10.708984375
151.66666666666669,0.05555555555555555,0.7322222222222226,9.985,0.004445641623850188,0.3888888888888889,-23.044444444444448,18.0,13.3125
106.36363636363637,0.045454545454545456,2.6563636363636363,6.988,0.002752167114990016,0.4090909090909091,5.14090909090909,22.0,11.95361328125
56.315789473684205,0.10526315789473684,4.556315789473684,6.027,0.002480410232772528,0.15789473684210525,75.04210526315788,19.0,11.952392578125
9.090909090909092,0.45454545454545453,4.212727272727273,4.988,0.002846934465714645,0.18181818181818182,84.2,11.0,12.5771484375
110.45454545454544,0.13636363636363635,0.845,5.156,0.0019845118778193463,0.45454545454545453,4.254545454545449,22.0,13.71484375
210.0,0.0,-0.08769230769230774,6.986,0.004426618003016132,0.5384615384615384,-69.13846153846154,13.0,13.234375
125.83333333333333,0.0,1.2204166666666667,3.072,0.00116360551045995,0.375,13.087499999999999,24.0,10.98681640625
154.16666666666663,0.0,2.785833333333333,3.989,0.0028600722725708383,0.4166666666666667,136.90833333333336,12.0,12.41162109375
102.77777777777777,0.05555555555555555,2.100277777777777,13.832,0.003328040036571868,0.3333333333333333,27.280555555555576,36.0,12.82177734375
60.0,0.04,0.5607999999999999,6.986,0.003037800747057212,0.6,3.5880000000000005,25.0,13.234375
138.33333333333331,0.08333333333333333,0.2658333333333332,4.03,0.002838487924100383,0.4166666666666667,-0.6333333333333302,12.0,13.078125
80.83333333333331,0.25,1.8358333333333334,6.987,0.004247158227463376,0.3333333333333333,27.825000000000003,12.0,13.58984375
80.43478260869564,0.13043478260869565,4.060434782608696,10.988,0.0036594097919518294,0.2608695652173913,91.94782608695651,23.0,13.994140625
0.0,0.0,7.366,5.99,0.0048171261298935245,0.0,120.7,10.0,13.9140625
154.16666666666663,0.16666666666666666,0.1875,4.988,0.00324112880692931,0.4166666666666667,-8.850000000000001,12.0,13.57421875
79.77272727272727,0.06818181818181818,1.3211363636363636,6.03,0.0012913947706007446,0.38636363636363635,5.586363636363638,44.0,11.93017578125
158.09523809523805,0.0,-0.5119047619047619,2.031,0.0009591272933342778,0.47619047619047616,-1.5190476190476196,21.0,10.708984375
146.25,0.125,-0.4262499999999999,2.99,0.0017291932937373133,0.5625,41.1625,16.0,13.70703125
0.0,0.25,2.540833333333333,3.875,0.0026510953299672974,0.08333333333333333,60.916666666666686,12.0,11.2890625
115.94594594594594,0.0,1.1878378378378378,7.987,0.0020954509797748446,0.4864864864864865,13.305405405405404,37.0,11.974609375
163.33333333333331,0.05555555555555555,-0.8311111111111112,5.987,0.0030709965991803155,0.6666666666666666,6.866666666666666,18.0,13.1875
187.85714285714283,0.0,-1.5764285714285715,3.988,0.0026909944803573597,0.6428571428571429,-29.15714285714286,14.0,13.078125
138.33333333333331,0.0,3.2491666666666656,6.988,0.004816420492532067,0.5,63.475000000000016,12.0,13.8046875
149.33333333333331,0.06666666666666667,0.5359999999999999,6.986,0.0038631688380632175,0.4666666666666667,-13.04,15.0,13.234375
49.16666666666666,0.16666666666666666,2.3233333333333337,6.987,0.004786140946953091,0.3333333333333333,30.224999999999998,12.0,13.58984375
56.315789473684205,0.05263157894736842,6.119473684210526,8.029,0.003234995487364621,0.15789473684210525,83.17894736842106,19.0,12.5029296875
133.75,0.125,-0.8906249999999999,1.989,0.0012061855670103094,0.5625,-5.9375,16.0,10.708984375
113.74999999999999,0.08333333333333333,3.9408333333333334,7.073,0.00224983220889436,0.375,60.654166666666676,24.0,12.12939453125
183.125,0.0,-1.216875,2.989,0.0018716225947238902,0.5625,5.49375,16.0,13.0
142.30769230769232,0.15384615384615385,-1.25,1.989,0.0014179897197527608,0.5384615384615384,13.230769230769232,13.0,12.84375
0.0,0.5,1.61,6.986,0.003670409230138757,0.0,9.166666666666668,12.0,13.234375
108.88888888888889,0.05555555555555555,2.7111111111111104,8.987,0.004126755260040226,0.4444444444444444,24.105555555555558,18.0,13.8125
164.375,0.0625,-1.4718750000000003,0.989,0.0006348330113165885,0.625,19.493750000000002,16.0,10.025390625
145.0,0.0625,2.379375,5.99,0.003167100226296978,0.5,70.3625,16.0,13.9140625
210.0,0.15384615384615385,-1.3499999999999999,4.987,0.003012892546005969,0.6153846153846154,-0.8692307692307699,13.0,13.140625
187.69230769230768,0.07692307692307693,-1.374615384615385,1.99,0.001453913145128295,0.6153846153846154,32.330769230769235,13.0,13.55078125
120.0,0.23076923076923078,0.670769230769231,3.989,0.002266232622614604,0.3076923076923077,93.30769230769232,13.0,13.7109375
154.23076923076923,0.038461538461538464,-1.1665384615384615,4.987,0.0018717440586106982,0.6923076923076923,10.396153846153842,26.0,13.140625
106.8,0.04,-0.43759999999999993,6.986,0.0029378493059089208,0.72,3.5880000000000005,25.0,13.234375
123.15789473684208,0.15789473684210525,1.7152631578947366,7.983,0.0033812803374926935,0.42105263157894735,12.847368421052629,19.0,11.943359375
40.83333333333333,0.16666666666666666,2.263333333333333,2.989,0.0021040109248074783,0.25,-3.2249999999999996,12.0,10.98681640625
82.10526315789473,0.15789473684210525,2.362631578947368,5.987,0.002517788954867361,0.3684210526315789,7.342105263157895,19.0,11.305908203125
125.83333333333331,0.125,3.5083333333333333,10.03,0.0031832073908807297,0.4583333333333333,72.95833333333334,24.0,12.8837890625
90.71428571428571,0.14285714285714285,2.0564285714285715,5.985,0.0034002011146523955,0.35714285714285715,76.97142857142856,14.0,11.77001953125
67.82608695652173,0.13043478260869565,1.2769565217391303,9.027,0.003339177911931818,0.34782608695652173,-1.0869565217391308,23.0,13.296875
195.0,0.0,1.27,5.99,0.002480208022789758,0.5,105.8,20.0,13.9140625
129.99999999999997,0.0,1.5583333333333331,6.526,0.0030355888605145525,0.5,-3.1222222222222222,18.0,11.39111328125
56.315789473684205,0.10526315789473684,4.201578947368421,6.985,0.002924025569002399,0.15789473684210525,86.89473684210527,19.0,12.2890625
127.6923076923077,0.0,0.28076923076923066,1.989,0.001531720239653765,0.46153846153846156,-3.8307692307692314,13.0,10.708984375
162.0,0.06666666666666667,0.01733333333333326,5.987,0.0033162544658930405,0.4666666666666667,3.540000000000001,15.0,13.1875
217.64705882352942,0.058823529411764705,-2.3594117647058828,1.989,0.001093848818984244,0.6470588235294118,53.56470588235296,17.0,12.84375
53.5,0.1,3.1870000000000003,3.985,0.0017032316523270374,0.15,30.645000000000003,20.0,11.23779296875
143.91304347826087,0.043478260869565216,-0.273478260869565,2.072,0.000853064568588944,0.5217391304347826,-8.478260869565217,23.0,10.708984375
29.0,0.2,5.643000000000001,5.987,0.004387334110112047,0.1,167.5,10.0,12.42578125
143.68421052631578,0.10526315789473684,-0.9542105263157893,2.073,0.00101844800903977,0.5789473684210527,21.157894736842103,19.0,12.84375
146.4285714285714,0.07142857142857142,1.0471428571428574,4.989,0.0030234897701929605,0.42857142857142855,77.30714285714285,14.0,13.71484375
170.625,0.0,-1.7056250000000002,2.031,0.0013380592540863186,0.5,32.95625,16.0,12.84375
64.99999999999999,0.25,4.71,6.988,0.003916667133737256,0.16666666666666666,97.55833333333334,12.0,13.8671875
162.5,0.08333333333333333,0.006666666666666672,4.03,0.0027567807914628726,0.4166666666666667,16.25,12.0,13.078125
129.99999999999997,0.08333333333333333,3.6916666666666664,7.987,0.00499784117290015,0.4166666666666667,76.82500000000002,12.0,13.80859375
152.5,0.0625,-0.003124999999999989,5.987,0.0032799368884700933,0.4375,-5.118749999999999,16.0,13.1875
136.5,0.1,0.053999999999999916,6.986,0.0030574240786369823,0.55,13.895,20.0,13.234375
46.470588235294116,0.29411764705882354,1.4576470588235295,5.988,0.0027869699381449058,0.4117647058823529,76.78235294117647,17.0,13.71875
97.6923076923077,0.23076923076923078,4.234615384615385,6.031,0.003233346736362418,0.38461538461538464,139.20000000000002,13.0,13.9140625
142.30769230769232,0.23076923076923078,-0.8423076923076922,2.987,0.0019626782311584203,0.5384615384615384,23.0,13.0,11.4638671875
143.68421052631578,0.10526315789473684,-0.07421052631578957,6.986,0.003099502642075327,0.47368421052631576,-1.9210526315789485,19.0,13.234375
115.625,0.0,4.14125,5.989,0.0030929166064161623,0.3125,94.24375,16.0,12.142578125
110.0,0.0625,-0.24562500000000004,4.987,0.002721597048647115,0.5,15.968749999999998,16.0,13.140625
123.33333333333333,0.13333333333333333,-0.08066666666666687,2.989,0.0017478714446107785,0.5333333333333333,51.08666666666667,15.0,13.55859375
129.99999999999997,0.1111111111111111,3.9116666666666666,9.988,0.004147754407092875,0.4444444444444444,134.98888888888888,18.0,13.958984375
56.315789473684205,0.05263157894736842,5.381052631578948,7.987,0.00330878088388818,0.15789473684210525,47.94736842105263,19.0,12.41357421875
137.64705882352942,0.11764705882352941,-0.4364705882352941,4.987,0.002586001265258289,0.47058823529411764,18.429411764705886,17.0,13.140625
195.0,0.1,-0.18499999999999997,3.989,0.0032205196105343043,0.5,36.959999999999994,10.0,13.56640625
90.0,0.3076923076923077,1.06,3.987,0.0022025190586675504,0.23076923076923078,93.30769230769232,13.0,12.13671875
121.66666666666664,0.16666666666666666,1.0058333333333336,4.988,0.003292604841211689,0.5,2.091666666666667,12.0,13.57421875
74.61538461538461,0.07692307692307693,3.951538461538462,-0.009,-5.675619430798433e-06,0.23076923076923078,64.11538461538461,13.0,6.875
97.5,0.25,6.265000000000001,8.982,0.00378693335132218,0.25,74.50000000000001,16.0,12.108642578125
52.69230769230769,0.23076923076923078,1.7880769230769227,4.031,0.0012689228793311318,0.5,5.523076923076925,26.0,11.4951171875
116.66666666666666,0.2,0.6160000000000001,3.985,0.0020936989381767743,0.3333333333333333,9.56666666666667,15.0,10.8916015625
157.69230769230768,0.15384615384615385,-1.1576923076923078,1.073,0.0007178265843362613,0.6153846153846154,95.37692307692308,13.0,12.25
134.6153846153846,0.15384615384615385,-0.966153846153846,2.989,0.001990145815300619,0.5384615384615384,23.584615384615383,13.0,13.0
129.99999999999997,0.08333333333333333,0.2650000000000001,3.989,0.0028476788098144618,0.4166666666666667,3.991666666666669,12.0,13.56640625
52.30769230769231,0.07692307692307693,2.6792307692307693,-1.011,-0.0007193272049406608,0.15384615384615385,23.707692307692305,13.0,4.322265625
88.33333333333331,0.047619047619047616,1.2883333333333324,7.113,0.0016110510902283739,0.4523809523809524,0.6642857142857145,42.0,11.673828125
100.27027027027027,0.05405405405405406,1.4559459459459454,7.987,0.001958111563571819,0.40540540540540543,61.87567567567567,37.0,11.607421875
55.71428571428571,0.05714285714285714,3.789142857142858,11.989,0.002850370412636824,0.2,96.06857142857143,35.0,14.09375
195.55555555555554,0.0,-1.707777777777778,2.989,0.0016714384771959647,0.6666666666666666,11.977777777777776,18.0,13.0
71.81818181818183,0.09090909090909091,1.1036363636363635,1.681,0.0013933441087488085,0.6363636363636364,88.07272727272726,11.0,8.9287109375
97.49999999999999,0.16666666666666666,0.11249999999999998,4.03,0.0027103733993328314,0.4166666666666667,96.95833333333333,12.0,13.078125
240.0,0.0,-2.0569230769230766,2.989,0.0021662088808041572,0.6153846153846154,-16.892307692307693,13.0,13.0
109.99999999999999,0.21739130434782608,-0.9482608695652174,2.073,0.0008180806478346316,0.6086956521739131,-9.647826086956524,23.0,12.84375
134.76190476190476,0.09523809523809523,-0.8280952380952381,5.027,0.002151066761375793,0.5238095238095238,-1.304761904761904,21.0,11.19970703125
110.90909090909092,0.0,2.7095454545454545,6.988,0.002837201937482491,0.4090909090909091,11.972727272727267,22.0,11.95361328125
118.57142857142856,0.07142857142857142,1.1714285714285713,4.986,0.0028767265551978395,0.42857142857142855,32.278571428571425,14.0,10.90625
49.46969696969697,0.06818181818181818,-0.643636363636363,8.969,0.0008771698192554863,0.12878787878787878,58.27348484848487,132.0,10.3922119140625
97.5,0.25,0.7999999999999998,6.986,0.004458001237979159,0.5,-49.63333333333334,12.0,13.234375
184.44444444444443,0.0,-1.4849999999999994,2.989,0.0016232567232914803,0.6666666666666666,-4.705555555555556,18.0,13.0
108.0,0.0,-0.050000000000000065,6.986,0.0036896977891390003,0.5,-24.460000000000004,20.0,13.234375
212.7272727272727,0.09090909090909091,-0.8772727272727273,4.987,0.0035752179398944716,0.5454545454545454,-10.563636363636364,11.0,13.140625
108.8235294117647,0.058823529411764705,3.077058823529412,7.988,0.0038008050778908105,0.4117647058823529,64.93529411764706,17.0,13.869140625
26.666666666666668,0.06666666666666667,9.308666666666666,10.989,0.00536203102356288,0.26666666666666666,276.63999999999993,15.0,14.072265625
0.0,0.5,2.505,4.989,0.002903924284932655,0.3333333333333333,67.05833333333334,12.0,13.71484375
70.90909090909092,0.45454545454545453,3.1763636363636376,4.99,0.0031110501508765805,0.6363636363636364,130.74545454545452,11.0,13.86328125
75.38461538461539,0.38461538461538464,0.7907692307692306,3.989,0.002151308906170789,0.3076923076923077,54.33076923076923,13.0,13.7109375
137.27272727272728,0.045454545454545456,-0.2427272727272727,1.989,0.0008864979542354903,0.45454545454545453,12.859090909090908,22.0,10.708984375
48.75,0.1875,5.098125,8.834,0.003921429364110531,0.1875,164.225,16.0,12.8037109375
153.57142857142856,0.07142857142857142,-0.47928571428571437,4.987,0.003152259108492832,0.5714285714285714,8.007142857142854,14.0,13.140625
22.272727272727277,0.18181818181818182,1.4977272727272726,6.519,0.002651142362156051,0.2727272727272727,-11.804545454545456,22.0,10.2486572265625
35.78947368421052,0.21052631578947367,4.616842105263157,7.985,0.003126443802319481,0.15789473684210525,101.46368421052631,19.0,12.40966796875
209.2857142857143,0.0,-1.1214285714285714,3.988,0.002646369868013298,0.7142857142857143,10.914285714285715,14.0,13.078125
150.0,0.15384615384615385,-0.9030769230769231,3.988,0.002655285602998848,0.46153846153846156,-8.607692307692307,13.0,13.078125
48.75,0.1875,4.053125,7.987,0.003556495602805299,0.25,112.16250000000001,16.0,13.80859375
59.44444444444444,0.2222222222222222,4.310555555555556,8.024,0.003349166464926413,0.2777777777777778,-14.088888888888889,18.0,11.97265625
195.0,0.0,0.6030000000000001,4.988,0.004225041928543598,0.5,16.130000000000003,10.0,13.57421875
30.0,0.23076923076923078,3.7930769230769226,6.987,0.0037802713874521177,0.23076923076923078,46.761538461538464,13.0,13.72265625
117.0,0.2,5.518000000000001,5.99,0.003967281518031593,0.3,180.84,10.0,13.9140625
102.38095238095238,0.14285714285714285,0.18809523809523798,3.988,0.0017416900682613234,0.5238095238095238,6.033333333333331,21.0,11.15673828125
174.28571428571428,0.07142857142857142,-0.9214285714285715,3.988,0.002611725258029025,0.5714285714285714,-18.014285714285712,14.0,13.078125
131.30434782608694,0.043478260869565216,-0.3778260869565216,1.989,0.0008802209181912324,0.43478260869565216,-8.891304347826088,23.0,10.708984375
195.0,0.0,0.13583333333333325,5.987,0.0042045606174460825,0.5,-10.158333333333333,12.0,13.1875
210.00000000000003,0.07692307692307693,-2.4069230769230776,1.989,0.001481321496663489,0.6153846153846154,-10.361538461538462,13.0,12.84375
147.0,0.0,-0.7725,5.987,0.003094904547498798,0.6,-24.460000000000004,20.0,13.1875
130.0,0.05555555555555555,-0.5411111111111112,5.029,0.00249750448199999,0.6111111111111112,8.133333333333335,18.0,13.140625
195.0,0.0,-1.0724999999999998,4.987,0.0027349255532095754,0.5,-30.700000000000003,16.0,13.140625
124.54545454545455,0.09090909090909091,1.0272727272727271,3.989,0.0031419592151797036,0.5454545454545454,16.263636363636365,11.0,13.56640625
167.1428571428571,0.07142857142857142,-0.8628571428571429,1.989,0.001350470525929849,0.6428571428571429,9.97857142857143,14.0,10.708984375
132.8,0.0,0.22999999999999993,3.03,0.0012178701340461021,0.52,3.784000000000001,25.0,10.6904296875
180.00000000000003,0.07692307692307693,-0.7669230769230772,2.989,0.0019782125271350665,0.6153846153846154,4.453846153846156,13.0,10.98681640625
142.91666666666666,0.0,-0.4616666666666666,7.986,0.0033624555272520574,0.5833333333333334,-22.254166666666674,24.0,13.265625
52.0,0.2,5.5233333333333325,8.988,0.004181223570787259,0.13333333333333333,192.30666666666664,15.0,13.95703125
63.47826086956521,0.08695652173913043,1.485217391304348,9.027,0.0033691132890935824,0.2608695652173913,14.739130434782604,23.0,13.296875
127.6923076923077,0.07692307692307693,0.8346153846153844,3.986,0.0024834117317217535,0.46153846153846156,8.915384615384614,13.0,10.7646484375
107.0,0.1,-0.13500000000000006,4.987,0.002252708037835738,0.45,-23.075000000000003,20.0,11.27880859375
168.1818181818182,0.09090909090909091,0.0954545454545456,5.987,0.004412458359128564,0.5454545454545454,-17.936363636363634,11.0,13.1875
128.42105263157893,0.10526315789473684,-0.6110526315789473,3.114,0.0014938690921651027,0.5789473684210527,-6.436842105263158,19.0,13.0
110.45454545454544,0.13636363636363635,0.28363636363636363,4.156,0.0016342645023279224,0.45454545454545453,15.01818181818181,22.0,13.56640625
